cx,cy,ix,iy,ox,oy
2.5930584848624183,0.8248381259887019,,,,
2.3792686123227567,0.6976300251551129,,,,
2.1592594771407834,0.5942884105177535,,,,
1.9410624710664872,0.5380613124886365,,,,
1.7354907790253455,0.5350246944469054,,,,
1.565440729072181,0.5166650263423496,,,,
1.4570886091188229,0.3942215178230352,,,,
1.4213340460241912,0.15431266431663812,,,,
1.4050025909287565,0.0992994291134973,,,,
1.329388504992798,0.28337164188834213,,,,
1.1551956430116188,0.2536505224973498,,,,
0.9484421227258631,0.13536694612997893,,,,
0.7611678502789421,0.06352773569792904,,,,
0.5943509348196286,0.046791815663191,,,,
0.44251510387585724,0.07784731428426458,,,,
0.3001840849755607,0.14938235981964978,,,,
0.1618816056466735,0.2540850805278465,,,,
0.022161317733621393,0.3846511356970165,,,,
-0.1205436285753371,0.5347525349726845,,,,
-0.26012223250992006,0.6999935667372523,,,,
-0.3895610251318445,0.8762056428412219,,,,
-0.5018465375028263,1.0592201751350943,,,,
-0.5899777999141512,1.244874097108454,,,,
-0.6496851103262697,1.4302109025610836,,,,
-0.6828330694345222,1.6149839647726236,,,,
-0.692122600013473,1.7993161092879482,,,,
-0.6802546248376854,1.9833301616519314,,,,
-0.6499300666817237,2.1671489474094483,,,,
-0.6038498483201516,2.3508952921053727,,,,
-0.5447148925275325,2.53469202128458,,,,
-0.4752261220784303,2.718661960491943,,,,
-0.398084459747409,2.9029279352723374,,,,
-0.31599082830903225,3.0876127711706376,,,,
-0.23164486555772557,3.2728388996729114,,,,
-0.14687994897490375,3.458463100295832,,,,
-0.061159908220229216,3.6436154944880803,,,,
0.02645291287019085,3.827303081932158,,,,
0.11689617046024904,4.008532862310563,,,,
0.21110752071383904,4.186311835305796,,,,
0.3100246197948534,4.359647000600357,,,,
0.41458512386718493,4.527545357876744,,,,
0.5257266890947263,4.689013906817457,,,,
0.6443869716413713,4.843059647104997,,,,
0.7715036276710119,4.988689578421861,,,,
0.9080143037929435,5.124910710168607,,,,
1.054326440064393,5.251269328946908,,,,
1.208891078476695,5.369301589022514,,,,
1.3697081270637432,5.481002496512312,,,,
1.5347774938594299,5.588367057533185,,,,
1.7020990868976482,5.693390278202021,,,,
1.8696728142122911,5.798067164635702,,,,
2.035479071270444,5.9044995660017925,,,,
2.19741648441183,6.015237066668734,,,,
2.3533622641056264,6.132946515789497,,,,
2.5011936207446586,6.260294762935107,,,,
2.6387877647217532,6.399948657676596,,,,
2.7650775665867613,6.553299830272843,,,,
2.883943812727515,6.715762913755464,,,,
3.0007156891779405,6.881002899296318,,,,
3.1207225642806637,7.042684557841489,,,,
3.2492938063783074,7.19447266033706,,,,
3.391758783813498,7.330031977729121,,,,
3.5521033907871997,7.444585988667857,,,,
3.726854609140892,7.542012051918032,,,,
3.9099656727992014,7.629173605828688,,,,
4.095387390156425,7.712936902865409,,,,
4.27707056960686,7.800168195493782,,,,
4.449671885791136,7.896938953479952,,,,
4.612234875584918,8.004381180753116,,,,
4.765485794899286,8.121732193708798,,,,
4.9101543526414835,8.248225420779859,,,,
5.046970257718756,8.383094290399162,,,,
5.176663219038345,8.525572230999567,,,,
5.299962945507493,8.674892671013932,,,,
5.417599146033446,8.830289038875131,,,,
5.530301529523448,8.990994763016015,,,,
5.638799804884737,9.156243271869453,,,,
5.74382368102456,9.3252679938683,,,,
5.84610286685016,9.497302357445424,,,,
5.946367071268781,9.671579791033684,,,,
6.045346003187664,9.847333723065946,,,,
6.143769371514053,10.023797581975064,,,,
6.242366885155192,10.200204796193905,,,,
6.341868253018326,10.375788794155332,,,,
6.443003184010692,10.549783004292202,,,,
6.546501387039543,10.721420855037387,,,,
6.653092571012113,10.889935774823735,,,,
6.763506444835652,11.054561192084122,,,,
6.878472717417399,11.214530535251399,,,,
6.99898438295282,11.368562827149596,,,,
7.129089458188196,11.509408201319628,,,,
7.27480425367073,11.625971147750255,,,,
7.44143843689457,11.708738274466775,,,,
7.625809685883874,11.767102043287027,,,,
7.819305346617259,11.82254455227491,,,,
8.01360406063925,11.895257006706546,,,,
8.205218047435503,11.986491065504362,,,,
8.393989786086221,12.084449336405838,,,,
8.579827602416282,12.17707641797014,,,,
8.762639822250556,12.252316908756423,,,,
8.942334771413924,12.298115407323854,,,,
9.118789279664846,12.303030200964486,,,,
9.291381699299892,12.265332218479369,,,,
9.459092246785916,12.191049912091508,,,,
9.620890029200812,12.08642819619229,,,,
9.775744153622476,11.957711985173136,,,,
9.922623727128805,11.811146193425419,,,,
10.060383415752074,11.652817968391835,,,,
10.18614694328069,11.486428202873928,,,,
10.295695991352865,11.313827667682919,,,,
10.384777162912242,11.136818774594325,,,,
10.449137060902462,10.95720393538367,,,,
10.484748168793383,10.776731634267614,,,,
10.49159206560668,10.596193209045655,,,,
10.473093787487441,10.41555789372714,,,,
10.432790302483063,10.234768199281781,,,,
10.374218578640944,10.053766636679304,,,,
10.300915584008486,9.872495716889429,,,,
10.216418286633083,9.690897950881874,,,,
10.124263654562132,9.50891584962636,,,,
10.027988655843034,9.326491924092611,,,,
9.931130258523183,9.14356868525034,,,,
9.837225430649982,8.960088644069277,,,,
9.74970932594775,8.775998095448868,,,,
9.669709306516078,8.591329103373818,,,,
9.596063641173599,8.40619880599002,,,,
9.527512524162224,8.22072798638543,,,,
9.462796149723857,8.035037427647998,,,,
9.400654712100408,7.849247912865679,,,,
9.339828405533783,7.663480225126422,,,,
9.279057424265886,7.4778551475181745,,,,
9.217081962538627,7.292493463128896,,,,
9.15264221459391,7.10751595504653,,,,
9.08447837467365,6.923043406359035,,,,
9.011327055795011,6.739217965948551,,,,
8.931786184528427,6.557009194072014,,,,
8.844273836971501,6.378459649325081,,,,
8.747196100456854,6.205683415969828,,,,
8.638959062317097,6.040794578268315,,,,
8.517968809884856,5.885907220482618,,,,
8.382679903634932,5.7430873444911805,,,,
8.234113896568825,5.611854653050731,,,,
8.077086386793368,5.4879653889081865,,,,
7.916718660134865,5.366872571344297,,,,
7.75813200241962,5.244029219639806,,,,
7.606415449691468,5.114917293531504,,,,
7.464251380626285,4.977178449859001,,,,
7.330291937053244,4.83207101768013,,,,
7.202804984430876,4.681198169724901,,,,
7.080058388217686,4.52616307872331,,,,
6.960320013872198,4.368568917405367,,,,
6.841857726852926,4.210018858501065,,,,
6.722939392618392,4.052116074740418,,,,
6.601832876627108,3.8964637388534182,,,,
6.476806044337592,3.744665023570075,,,,
6.34612676120836,3.598323101620387,,,,
6.208067086381229,3.4590373674352577,,,,
6.0617558050610745,3.3276353480705914,,,,
5.908217530994603,3.203236523794551,,,,
5.748730989346997,3.0847314331843685,,,,
5.584574905283445,2.9710106148172817,,,,
5.417028003969129,2.860964607270524,,,,
5.247369010569231,2.753483949121328,,,,
5.07687665024894,2.6474591789469324,,,,
4.906829648173441,2.5417808353245697,,,,
4.73850672950791,2.435339456831471,,,,
4.5731866194175455,2.327025582044879,,,,
4.412147497135433,2.2157300221133367,,,,
4.255988416317609,2.1006826599362154,,,,
4.103304573790584,1.982113857950885,,,,
3.952323380286062,1.860437605716597,,,,
3.8012722465357225,1.7360678927925883,,,,
3.648378583271258,1.6094187087381018,,,,
3.4918698012243503,1.4809040431123748,,,,
3.3299733111267025,1.350937885474659,,,,
3.1609165237099957,1.2199342253841923,,,,
2.9829268497059207,1.088307052400216,,,,
2.7942316998461676,0.9564703560819734,,,,
2.5930584848624183,0.8248381259887019,,,,
